1.136057250976562500e+03 -1.267689943313598633e+00 3.963615298271179199e-01 0.000000000000000000e+00
1.142998046875000000e+03 -1.295054912567138672e+00 6.222986578941345215e-01 0.000000000000000000e+00
1.350177734375000000e+03 -1.157060861587524414e+00 3.326162099838256836e-01 0.000000000000000000e+00
1.359164672851562500e+03 -2.312560081481933594e+00 2.949748933315277100e-01 0.000000000000000000e+00
1.374096923828125000e+03 -1.405718684196472168e+00 1.533087641000747681e-01 0.000000000000000000e+00
1.378098144531250000e+03 -1.806560039520263672e+00 3.894284367561340332e-01 0.000000000000000000e+00
1.389010864257812500e+03 -1.744487047195434570e+00 9.418328851461410522e-02 0.000000000000000000e+00
1.401978149414062500e+03 -1.525505900382995605e+00 1.357646286487579346e-01 0.000000000000000000e+00
1.406950439453125000e+03 -2.256108045578002930e+00 4.330581128597259521e-01 0.000000000000000000e+00
1.415959472656250000e+03 -1.366444468498229980e+00 2.654117047786712646e-01 0.000000000000000000e+00
1.416957885742187500e+03 -7.865685820579528809e-01 4.942544996738433838e-01 0.000000000000000000e+00
1.417959350585937500e+03 -1.670893907546997070e+00 2.128255218267440796e-01 0.000000000000000000e+00
1.421963500976562500e+03 -1.913611054420471191e+00 2.260281145572662354e-01 0.000000000000000000e+00
1.426066284179687500e+03 -2.090710163116455078e+00 1.385816931724548340e-01 0.000000000000000000e+00
1.429967895507812500e+03 -1.652600646018981934e+00 1.950308680534362793e-01 0.000000000000000000e+00
1.436982543945312500e+03 -2.255628347396850586e+00 2.729212939739227295e-01 0.000000000000000000e+00
1.444006225585937500e+03 -1.846037864685058594e+00 3.309692442417144775e-01 0.000000000000000000e+00
1.453984863281250000e+03 -2.029550075531005859e+00 2.039777785539627075e-01 0.000000000000000000e+00
1.454985595703125000e+03 -1.886885881423950195e+00 1.837784498929977417e-01 0.000000000000000000e+00
1.465995727539062500e+03 -1.191991209983825684e+00 2.662965357303619385e-01 0.000000000000000000e+00
1.482999633789062500e+03 -2.265792608261108398e+00 2.175583988428115845e-01 0.000000000000000000e+00
1.495019897460937500e+03 -1.746417880058288574e+00 1.844730824232101440e-01 0.000000000000000000e+00
1.507996093750000000e+03 -1.584589242935180664e+00 3.369708955287933350e-01 0.000000000000000000e+00
1.515993530273437500e+03 -1.364569067955017090e+00 5.044766068458557129e-01 0.000000000000000000e+00
1.757003540039062500e+03 -4.707888662815093994e-01 2.293472141027450562e-01 0.000000000000000000e+00
1.760994628906250000e+03 -8.612018227577209473e-01 4.864887297153472900e-01 0.000000000000000000e+00
1.771962036132812500e+03 3.749555349349975586e-01 1.657511740922927856e-01 0.000000000000000000e+00
1.775955688476562500e+03 1.407536864280700684e-01 1.940067112445831299e-01 0.000000000000000000e+00
1.780958862304687500e+03 5.120625346899032593e-02 2.037029415369033813e-01 0.000000000000000000e+00
1.787961791992187500e+03 -4.787105694413185120e-02 2.191168963909149170e-01 0.000000000000000000e+00
1.792969726562500000e+03 -5.604681000113487244e-02 3.684746623039245605e-01 0.000000000000000000e+00
1.799970336914062500e+03 1.085073724389076233e-01 6.137702986598014832e-02 0.000000000000000000e+00
1.808159667968750000e+03 5.878566503524780273e-01 2.271647453308105469e-01 0.000000000000000000e+00
1.817000610351562500e+03 1.731592267751693726e-01 2.074395716190338135e-01 0.000000000000000000e+00
1.821052734375000000e+03 4.512984752655029297e-01 4.899684786796569824e-01 0.000000000000000000e+00
1.822003662109375000e+03 2.352607697248458862e-01 5.249755978584289551e-01 0.000000000000000000e+00
1.829073242187500000e+03 4.544377923011779785e-01 3.614825010299682617e-01 0.000000000000000000e+00
1.852999877929687500e+03 1.581687569618225098e+00 4.962569475173950195e-01 0.000000000000000000e+00
1.861001831054687500e+03 1.242605924606323242e+00 2.730813920497894287e-01 0.000000000000000000e+00
2.108213378906250000e+03 8.651211857795715332e-01 8.487354218959808350e-02 0.000000000000000000e+00
2.136998046875000000e+03 1.474438309669494629e+00 1.016912683844566345e-01 0.000000000000000000e+00
2.167059082031250000e+03 1.597168087959289551e+00 9.121305495500564575e-02 0.000000000000000000e+00
2.186130371093750000e+03 1.781944394111633301e+00 1.035795360803604126e-01 0.000000000000000000e+00
3.624105224609375000e+02 -9.486099481582641602e-01 8.189237117767333984e-01 1.000000000000000000e+00
6.539287109375000000e+02 -4.403940141201019287e-01 4.766549170017242432e-01 1.000000000000000000e+00
6.943785400390625000e+02 -1.025438547134399414e+00 9.094593524932861328e-01 1.000000000000000000e+00
7.164018554687500000e+02 -1.098135948181152344e+00 4.910513758659362793e-01 1.000000000000000000e+00
7.574114990234375000e+02 -1.469005942344665527e+00 7.049356698989868164e-01 1.000000000000000000e+00
9.831043701171875000e+02 -9.582656621932983398e-01 4.672011137008666992e-01 1.000000000000000000e+00
1.019016235351562500e+03 1.182622075080871582e+00 6.595233678817749023e-01 1.000000000000000000e+00
1.042703857421875000e+03 -1.462607860565185547e+00 8.287793993949890137e-01 1.000000000000000000e+00
1.076389038085937500e+03 8.169119954109191895e-01 1.058409094810485840e+00 1.000000000000000000e+00
1.105403564453125000e+03 1.635797500610351562e+00 6.255387663841247559e-01 1.000000000000000000e+00
1.364579956054687500e+03 7.091889381408691406e-01 3.779597282409667969e-01 1.000000000000000000e+00
1.393482543945312500e+03 1.547398805618286133e+00 4.592009186744689941e-01 1.000000000000000000e+00
1.430059204101562500e+03 5.554543137550354004e-01 3.610245585441589355e-01 1.000000000000000000e+00
1.455409301757812500e+03 1.553365230560302734e+00 3.291956484317779541e-01 1.000000000000000000e+00
1.725059570312500000e+03 -1.944671571254730225e-01 3.032650649547576904e-01 1.000000000000000000e+00
1.781998779296875000e+03 -3.678029477596282959e-01 4.524465501308441162e-01 1.000000000000000000e+00
1.809446044921875000e+03 -7.649560570716857910e-01 7.761624455451965332e-01 1.000000000000000000e+00
1.845410034179687500e+03 -1.122678667306900024e-01 5.326623320579528809e-01 1.000000000000000000e+00
2.029718261718750000e+03 -1.381308078765869141e+00 3.547024428844451904e-01 1.000000000000000000e+00
2.101963134765625000e+03 -8.413029313087463379e-01 6.671281456947326660e-01 1.000000000000000000e+00
2.134383789062500000e+03 -4.522391855716705322e-01 3.110269606113433838e-01 1.000000000000000000e+00
2.167399169921875000e+03 1.779283642768859863e+00 7.437707781791687012e-01 1.000000000000000000e+00
3.624105224609375000e+02 -1.322598934173583984e+00 6.800653338432312012e-01 2.000000000000000000e+00
6.534088745117187500e+02 -3.236389458179473877e-01 6.363399028778076172e-01 2.000000000000000000e+00
6.544485473632812500e+02 -7.273688912391662598e-01 6.963961720466613770e-01 2.000000000000000000e+00
6.943785400390625000e+02 -6.964484453201293945e-01 8.690773248672485352e-01 2.000000000000000000e+00
7.164018554687500000e+02 -4.779890179634094238e-01 5.724784731864929199e-01 2.000000000000000000e+00
7.574114990234375000e+02 7.904633283615112305e-01 1.450794458389282227e+00 2.000000000000000000e+00
9.786900024414062500e+02 -1.668284296989440918e+00 9.224194884300231934e-01 2.000000000000000000e+00
9.805581665039062500e+02 -2.056159973144531250e+00 5.639886260032653809e-01 2.000000000000000000e+00
9.885935058593750000e+02 -1.009502887725830078e+00 6.894674897193908691e-01 2.000000000000000000e+00
1.017434997558593750e+03 -1.458984613418579102e+00 7.555203437805175781e-01 2.000000000000000000e+00
1.018452026367187500e+03 -2.646145582199096680e+00 7.566232681274414062e-01 2.000000000000000000e+00
1.020446533203125000e+03 -7.035475373268127441e-01 6.682790517807006836e-01 2.000000000000000000e+00
1.042379028320312500e+03 5.699161067605018616e-02 4.675930440425872803e-01 2.000000000000000000e+00
1.044358520507812500e+03 -3.923745453357696533e-01 9.926212430000305176e-01 2.000000000000000000e+00
1.076389038085937500e+03 1.933622956275939941e+00 8.620305657386779785e-01 2.000000000000000000e+00
1.105403564453125000e+03 6.210828423500061035e-01 7.227407693862915039e-01 2.000000000000000000e+00
1.365535034179687500e+03 6.444982886314392090e-01 3.968535959720611572e-01 2.000000000000000000e+00
1.393482543945312500e+03 8.884890079498291016e-01 4.316539466381072998e-01 2.000000000000000000e+00
1.429400756835937500e+03 1.384723067283630371e+00 3.586816489696502686e-01 2.000000000000000000e+00
1.431375976562500000e+03 1.793941259384155273e+00 3.846018016338348389e-01 2.000000000000000000e+00
1.453408203125000000e+03 1.235252022743225098e+00 3.514083027839660645e-01 2.000000000000000000e+00
1.457410522460937500e+03 1.114593744277954102e+00 3.648033738136291504e-01 2.000000000000000000e+00
1.722525024414062500e+03 6.931399703025817871e-01 8.185023069381713867e-01 2.000000000000000000e+00
1.723506469726562500e+03 -9.139699935913085938e-01 4.633865356445312500e-01 2.000000000000000000e+00
1.724579467773437500e+03 -6.849946975708007812e-01 9.695487022399902344e-01 2.000000000000000000e+00
1.725498046875000000e+03 -1.337829709053039551e+00 9.642820358276367188e-01 2.000000000000000000e+00
1.726500000000000000e+03 -4.406637251377105713e-01 3.107002973556518555e-01 2.000000000000000000e+00
1.727508056640625000e+03 1.136198043823242188e-01 9.753412604331970215e-01 2.000000000000000000e+00
1.780377563476562500e+03 -4.531455039978027344e-01 2.616763710975646973e-01 2.000000000000000000e+00
1.784430541992187500e+03 -3.404073417186737061e-01 3.323860764503479004e-01 2.000000000000000000e+00
1.809446044921875000e+03 -7.268577814102172852e-01 8.752489089965820312e-01 2.000000000000000000e+00
1.845410034179687500e+03 -5.249188467860221863e-02 4.286905527114868164e-01 2.000000000000000000e+00
2.029718261718750000e+03 -1.257055640220642090e+00 5.879983305931091309e-01 2.000000000000000000e+00
2.101430419921875000e+03 9.721760749816894531e-01 1.032006859779357910e+00 2.000000000000000000e+00
2.102495605468750000e+03 -9.469626545906066895e-01 7.353563308715820312e-01 2.000000000000000000e+00
2.133395263671875000e+03 5.182387232780456543e-01 6.484583020210266113e-01 2.000000000000000000e+00
2.135372558593750000e+03 -5.401295796036720276e-02 6.096888780593872070e-01 2.000000000000000000e+00
2.167399169921875000e+03 -9.974107742309570312e-01 5.615769624710083008e-01 2.000000000000000000e+00
